ID,Area_px,Width,Height,Color_RGB,Percentage
1,12096,112,108,"(229, 51, 43)",1.308139534883721
2,18468,171,108,"(229, 127, 9)",1.9972487541528239
3,39875,319,125,"(82, 190, 245)",4.31233994324474
4,36580,295,124,"(81, 190, 244)",3.9559973698781836
5,8968,152,59,"(91, 197, 80)",0.9698574197120708
6,20502,153,134,"(229, 127, 8)",2.217218646179402
7,20216,152,133,"(90, 197, 80)",2.1862887596899228
