ID,Area_px,Width,Height,Color_RGB,Percentage
1,25900,259,100,"(102, 184, 96)",2.8009932170542635
2,57792,258,224,"(226, 132, 23)",6.25
3,57792,258,224,"(97, 181, 93)",6.25
4,36557,263,139,"(97, 181, 92)",3.953510001384274
5,86460,660,131,"(97, 181, 93)",9.350342607973422
6,27510,262,105,"(226, 134, 25)",2.975109011627907
7,126540,555,228,"(89, 189, 248)",13.684852574750831
8,75278,266,283,"(225, 131, 22)",8.141048934108527
9,94062,257,366,"(217, 60, 54)",10.172471968438538
