ID,Area_px,Width,Height,Color_RGB,Percentage
1,163014,606,269,"(235, 60, 48)",17.62938642026578
2,70738,226,313,"(129, 236, 221)",7.650064022702104
3,29960,280,107,"(232, 60, 48)",3.2400678294573644
4,68085,267,255,"(106, 192, 86)",7.363151474252491
5,96638,458,211,"(100, 195, 245)",10.451057239756366
