ID,Area_px,Width,Height,Color_RGB,Percentage
1,42768,324,132,"(86, 187, 251)",4.625207641196013
2,95524,334,286,"(88, 178, 78)",10.330582087486158
3,22960,164,140,"(232, 119, 3)",2.4830426356589146
4,22820,163,140,"(88, 177, 77)",2.4679021317829455
