ID,Area_px,Width,Height,Color_RGB,Percentage
1,3960,90,44,"(28, 35, 24)",0.4282599667774087
2,1600,40,40,"(233, 153, 11)",0.17303433001107418
3,6216,84,74,"(217, 105, 4)",0.6722383720930233
4,6364,86,74,"(81, 178, 62)",0.6882440476190476
5,3600,80,45,"(78, 172, 231)",0.38932724252491696
6,3690,90,41,"(213, 47, 36)",0.39906042358803984
7,3726,81,46,"(217, 106, 8)",0.402953696013289
8,10126,83,122,"(217, 41, 32)",1.0950910160575857
